x	y	z	Transcription of E2F targets under negative control by DREAM complex
230	312	34	1
232	312	34	2
235	312	34	1
237	312	34	1
212	313	34	2
224	313	34	1
227	313	34	1
232	313	34	1
233	313	34	1
234	313	34	1
225	314	34	1
228	314	34	1
232	314	34	1
229	315	34	1
231	315	34	1
233	315	34	1
238	315	34	1
232	316	34	1
231	317	34	1
233	317	34	1
211	318	34	1
235	318	34	3
237	318	34	2
226	250	35	1
228	250	35	1
223	253	35	1
224	253	35	1
219	254	35	1
221	254	35	1
223	254	35	1
230	254	35	2
219	255	35	1
223	255	35	1
224	255	35	1
226	255	35	1
231	255	35	2
215	256	35	2
221	256	35	1
222	256	35	2
225	256	35	1
228	256	35	1
230	256	35	1
215	257	35	2
226	257	35	1
230	257	35	1
239	257	35	1
240	257	35	1
243	257	35	1
203	258	35	2
216	258	35	1
218	258	35	1
222	258	35	1
223	258	35	1
227	258	35	1
232	258	35	1
201	259	35	1
210	259	35	1
219	259	35	1
220	259	35	1
226.5	259.5	35.5	1
228	259	35	1
240	259	35	1
242	259	35	1
191	260	35	1
212	260	35	1
214	260	35	3
216	260	35	1
217	260	35	1
218	260	35	1
222	260	35	1
224	260	35	1
231	260	35	2
235	260	35	1
236	260	35	1
240	260	35	2
244	260	35	1
191	261	35	1
212	261	35	1
213	261	35	2
215	261	35	1
217	261	35	1
224	261	35	1
227	261	35	1
230	261	35	1
231	261	35	1
233	261	35	1
234	261	35	1
238	261	35	1
241	261	35	1
242	261	35	1
245	261	35	1
190	262	35	1
193	262	35	1
206	262	35	1
208	262	35	2
215	262	35	1
218	262	35	1
219	262	35	1
220	262	35	2
222	262	35	1
223	262	35	1
232	262	35	1
236	262	35	2
240	262	35	1
243	262	35	2
245	262	35	1
248	262	35	1
188	263	35	1
218	263	35	1
219	263	35	1
221	263	35	2
222	263	35	1
227	263	35	1
228	263	35	1
231	263	35	1
233	263	35	1
237	263	35	1
238	263	35	1
243	263	35	2
247	263	35	1
250	263	35	2
188	264	35	2
190	264	35	1
191	264	35	1
192	264	35	1
211	264	35	1
230	264	35	1
233	264	35	3
236	264	35	1
240	264	35	2
242	264	35	1
250	264	35	2
178	265	35	2
185	265	35	1
196	265	35	2
200	265	35	1
202	265	35	2
205	265	35	1
213	265	35	1
217	265	35	1
218	265	35	1
219	265	35	1
220	265	35	2
225	265	35	1
234	265	35	1
241	265	35	1
242	265	35	1
243	265	35	1
247	265	35	1
184	266	35	1
186	266	35	2
190	266	35	1
194	266	35	1
196	266	35	1
197	266	35	1
204	266	35	1
205	266	35	1
206	266	35	2
208	266	35	1
210	266	35	1
219	266	35	2
221	266	35	1
229	266	35	1
233	266	35	1
242	266	35	1
243	266	35	1
250	266	35	1
184	267	35	2
186	267	35	2
190	267	35	1
191	267	35	2
194	267	35	1
196	267	35	1
209	267	35	1
210	267	35	1
212	267	35	2
214	267	35	1
220	267	35	1
226	267	35	2
229	267	35	1
231	267	35	1
238	267	35	2
239	267	35	2
243	267	35	1
245	267	35	1
246	267	35	2
247	267	35	1
248	267	35	1
250	267	35	1
185	268	35	1
186	268	35	1
189	268	35	1
195	268	35	1
202	268	35	1
203	268	35	1
209	268	35	1
215	268	35	2
216	268	35	2
218	268	35	1
239	268	35	1
242	268	35	1
243	268	35	3
248	268	35	1
249	268	35	1
252	268	35	2
172	269	35	1
186	269	35	1
188	269	35	1
194	269	35	1
196	269	35	1
197	269	35	1
202	269	35	1
213	269	35	3
216	269	35	1
217	269	35	1
234	269	35	1
235	269	35	1
239	269	35	2
246	269	35	2
248	269	35	1
249	269	35	2
250	269	35	1
179	270	35	1
181	270	35	1
186	270	35	2
202	270	35	1
206	270	35	1
210	270	35	1
217	270	35	1
220	270	35	1
221	270	35	1
237	270	35	1
241	270	35	1
249	270	35	1
250	270	35	1
171	271	35	1
176	271	35	1
178	271	35	1
181	271	35	1
183	271	35	2
192	271	35	1
198	271	35	1
206	271	35	1
213	271	35	1
214	271	35	1
216	271	35	1
217	271	35	1
218	271	35	1
219	271	35	1
220	271	35	1
231	271	35	1
233	271	35	1
234	271	35	2
241	271	35	1
242	271	35	1
245	271	35	1
247	271	35	1
249	271	35	1
250	271	35	2
174	272	35	1
180	272	35	1
182	272	35	1
184	272	35	1
190	272	35	2
193	272	35	1
202	272	35	1
203	272	35	1
207	272	35	1
209	272	35	1
213	272	35	1
232	272	35	1
234	272	35	1
235	272	35	1
237	272	35	2
173	273	35	2
178	273	35	1
183	273	35	1
184	273	35	2
185	273	35	1
186	273	35	1
208	273	35	1
209	273	35	1
227	273	35	1
228	273	35	2
231	273	35	2
235	273	35	1
239	273	35	1
241	273	35	1
242	273	35	1
245	273	35	1
248	273	35	2
171	274	35	1
181	274	35	1
182	274	35	1
183	274	35	1
184	274	35	1
186	274	35	1
187	274	35	1
202	274	35	1
204	274	35	1
207	274	35	1
213	274	35	1
215	274	35	1
217	274	35	3
218	274	35	1
225	274	35	1
231	274	35	2
232	274	35	1
233	274	35	1
242	274	35	1
250	274	35	1
176	275	35	1
185	275	35	1
200	275	35	1
207	275	35	2
209	275	35	2
225	275	35	1
231	275	35	1
235	275	35	1
240	275	35	1
177	276	35	2
178	276	35	1
202	276	35	1
204	276	35	2
217	276	35	1
220	276	35	2
232	276	35	2
242	276	35	1
243	276	35	1
182	277	35	1
188	277	35	1
206	277	35	3
208	277	35	1
210	277	35	1
219	277	35	1
220	277	35	2
235	277	35	1
244	277	35	1
248	277	35	1
183	278	35	1
204	278	35	1
221	278	35	1
223	278	35	1
224	278	35	1
225	278	35	1
243	278	35	1
244	278	35	2
172	279	35	1
203	279	35	3
204	279	35	1
206	279	35	1
211	279	35	1
212	279	35	1
222	279	35	1
227	279	35	1
229	279	35	2
232	279	35	1
233	279	35	1
238	279	35	1
241	279	35	1
173	280	35	1
180	280	35	1
190	280	35	1
191	280	35	2
193	280	35	1
203	280	35	1
206	280	35	1
207	280	35	1
219	280	35	1
221	280	35	1
224	280	35	2
246	280	35	1
174	281	35	1
180	281	35	1
187	281	35	1
191	281	35	1
205	281	35	1
206	281	35	2
208	281	35	2
211	281	35	1
212	281	35	1
219	281	35	1
221	281	35	1
223	281	35	1
224	281	35	1
229	281	35	1
232	281	35	1
235	281	35	1
240	281	35	1
244	281	35	1
248	281	35	1
189	282	35	1
207	282	35	1
213	282	35	1
215	282	35	1
218	282	35	1
219	282	35	1
229	282	35	1
231	282	35	1
232	282	35	1
233	282	35	1
242	282	35	1
244	282	35	1
173	283	35	1
180	283	35	1
190	283	35	1
202	283	35	2
204	283	35	1
212	283	35	1
214	283	35	1
221	283	35	1
222	283	35	1
228	283	35	1
229	283	35	1
232	283	35	2
233	283	35	1
236	283	35	1
240	283	35	1
245	283	35	1
247	283	35	2
177	284	35	1
184	284	35	1
185	284	35	1
187	284	35	1
203	284	35	1
212	284	35	1
220	284	35	1
224	284	35	1
225	284	35	1
226	284	35	1
229	284	35	2
232	284	35	1
233	284	35	2
234	284	35	1
235	284	35	1
236	284	35	1
237	284	35	1
242	284	35	1
244	284	35	1
246	284	35	1
249	284	35	1
177	285	35	2
178	285	35	1
182	285	35	2
185	285	35	1
187	285	35	2
206	285	35	1
220	285	35	1
224	285	35	1
231	285	35	1
232	285	35	3
236	285	35	1
245	285	35	1
250	285	35	1
175	286	35	1
178	286	35	1
187	286	35	1
196	286	35	2
202	286	35	1
207	286	35	1
211	286	35	1
213	286	35	1
215	286	35	1
219	286	35	3
221	286	35	1
229	286	35	1
236	286	35	1
244	286	35	1
246	286	35	2
248	286	35	2
249	286	35	1
175	287	35	1
186	287	35	1
188	287	35	1
190	287	35	1
199	287	35	2
206	287	35	1
224	287	35	1
228	287	35	2
229	287	35	2
230	287	35	1
243	287	35	1
186	288	35	1
189	288	35	1
190	288	35	1
192	288	35	1
196	288	35	1
199	288	35	1
201	288	35	2
218	288	35	1
221	288	35	2
224	288	35	1
230	288	35	1
232	288	35	1
236	288	35	2
238	288	35	1
245	288	35	1
246	288	35	1
247	288	35	1
174	289	35	2
176	289	35	1
189	289	35	2
190	289	35	1
205	289	35	1
222	289	35	2
225	289	35	1
226	289	35	1
230	289	35	1
235	289	35	1
237	289	35	1
243	289	35	1
244	289	35	1
247	289	35	2
248	289	35	3
185	290	35	1
201	290	35	1
203	290	35	1
205	290	35	1
206	290	35	2
231	290	35	1
232	290	35	1
234	290	35	1
235	290	35	2
242	290	35	1
247	290	35	2
179	291	35	1
187	291	35	1
191	291	35	1
194	291	35	1
198	291	35	1
222	291	35	1
232	291	35	1
234	291	35	1
187	292	35	1
193	292	35	1
199	292	35	1
200	292	35	1
205	292	35	1
220	292	35	1
226	292	35	1
229	292	35	2
233	292	35	1
238	292	35	1
243	292	35	1
245	292	35	1
247	292	35	1
181	293	35	1
196	293	35	1
197	293	35	1
204	293	35	1
225	293	35	1
229	293	35	1
230	293	35	1
232	293	35	1
236	293	35	1
242	293	35	1
183	294	35	1
188	294	35	1
190	294	35	1
197	294	35	2
198	294	35	1
219	294	35	3
234	294	35	1
239	294	35	1
245	294	35	1
191	295	35	1
204	295	35	1
218	295	35	1
226	295	35	1
227	295	35	1
233	295	35	2
236	295	35	1
238	295	35	1
244	295	35	1
247	295	35	2
181	296	35	1
196	296	35	3
200	296	35	1
201	296	35	2
203	296	35	1
205	296	35	1
222	296	35	1
229	296	35	1
235	296	35	1
236	296	35	1
238	296	35	1
243	296	35	1
245	296	35	1
194	297	35	1
196	297	35	1
202	297	35	2
221	297	35	2
225	297	35	1
227	297	35	1
237	297	35	2
239	297	35	1
240	297	35	1
242	297	35	2
245	297	35	1
247	297	35	1
194	298	35	1
196	298	35	2
200	298	35	1
220	298	35	2
221	298	35	1
222	298	35	2
223	298	35	1
234	298	35	1
239	298	35	1
246	298	35	3
227	299	35	1
235	299	35	1
239	299	35	1
240	299	35	1
194	300	35	1
195	300	35	1
197	300	35	1
208	300	35	1
225	300	35	1
227	300	35	1
233	300	35	1
237	300	35	1
241	300	35	1
194	301	35	1
196	301	35	1
227	301	35	2
228	301	35	2
237	301	35	1
238	301	35	1
245	301	35	1
222	302	35	1
227	302	35	1
231	302	35	1
236	302	35	1
239	302	35	1
242	302	35	1
244	302	35	1
226	303	35	1
227	303	35	1
229	303	35	1
232	303	35	1
242	303	35	1
232	304	35	2
235	304	35	2
239	304	35	2
241	304	35	1
244	304	35	1
223	305	35	1
225	305	35	1
234	305	35	1
235	305	35	1
237	305	35	1
240	305	35	2
241	305	35	1
242	305	35	1
220	306	35	1
228	306	35	1
230	306	35	1
231	306	35	1
232	306	35	1
207	307	35	1
223	307	35	1
224	307	35	2
226	307	35	1
232	307	35	1
233	307	35	1
234	307	35	1
235	307	35	1
236	307	35	2
243	307	35	1
221	308	35	1
226	308	35	1
229	308	35	1
232	308	35	1
237	309	35	2
223	310	35	1
235	310	35	1
237	310	35	1
238	310	35	1
213	311	35	1
220	311	35	2
222	311	35	1
223	311	35	1
229	311	35	1
230	311	35	1
232	311	35	1
237	311	35	1
241	311	35	1
225	312	35	1
232	312	35	2
237	312	35	1
242	312	35	1
223	313	35	1
228	313	35	1
235	313	35	1
236	313	35	1
238	313	35	1
225	314	35	2
227	314	35	1
230	314	35	1
232	314	35	1
235	314	35	1
236	314	35	1
237	314	35	1
233	315	35	1
234	315	35	1
232	316	35	1
234	316	35	1
236	316	35	2
227	317	35	1
235	317	35	1
237	317	35	1
231	318	35	1
233	318	35	1
236	318	35	2
224	253	36	1
223	255	36	1
223	256	36	2
216	257	36	2
222	258	36	2
223	258	36	1
225	258	36	1
227	258	36	1
231	258	36	2
217	259	36	1
229	259	36	1
233	259	36	1
216	260	36	3
224	260	36	1
225	260	36	2
226	260	36	1
228	260	36	1
229	260	36	2
230	260	36	2
237	260	36	2
238	260	36	2
216	261	36	1
219	261	36	1
222	261	36	1
228	261	36	1
230	261	36	1
234	261	36	1
238	261	36	1
239	261	36	1
242	261	36	2
192	262	36	1
210	262	36	1
212	262	36	2
217	262	36	1
219	262	36	1
222	262	36	1
224	262	36	1
228	262	36	2
230	262	36	1
231	262	36	1
193	263	36	1
222	263	36	1
227	263	36	2
231	263	36	1
233	263	36	1
249	263	36	1
186	264	36	1
191	264	36	2
215	264	36	2
218	264	36	1
220	264	36	1
223	264	36	2
225	264	36	1
238	264	36	1
240	264	36	1
185	265	36	1
188	265	36	1
196	265	36	1
207	265	36	1
215	265	36	1
231	265	36	1
232	265	36	1
234	265	36	1
240	265	36	1
187	266	36	1
188	266	36	3
189	266	36	1
195	266	36	1
196	266	36	1
205	266	36	1
215	266	36	1
217	266	36	1
220	266	36	1
222	266	36	2
226	266	36	1
228	266	36	2
229	266	36	2
232	266	36	1
234	266	36	1
241	266	36	1
243	266	36	2
186	267	36	1
192	267	36	1
193	267	36	2
202	267	36	1
209	267	36	1
211	267	36	1
212	267	36	1
216	267	36	1
217	267	36	1
218	267	36	1
229	267	36	1
236	267	36	1
239	267	36	1
241	267	36	1
249	267	36	1
194	268	36	1
197	268	36	1
206	268	36	1
214	268	36	2
222	268	36	1
223	268	36	1
236	268	36	1
238	268	36	2
239	268	36	1
186	269	36	1
194	269	36	2
208	269	36	1
210	269	36	1
215	269	36	1
222	269	36	1
233	269	36	1
237	269	36	1
187	270	36	1
189	270	36	2
193	270	36	1
195	270	36	1
196	270	36	1
203	270	36	1
206	270	36	1
213	270	36	1
217	270	36	2
176	271	36	2
189	271	36	2
191	271	36	1
193	271	36	1
198	271	36	1
206	271	36	1
213	271	36	1
215	271	36	1
217	271	36	1
218	271	36	3
220	271	36	1
223	271	36	1
236	271	36	1
239	271	36	1
179	272	36	1
181	272	36	1
185	272	36	2
203	272	36	1
208	272	36	1
211	272	36	1
213	272	36	1
214	272	36	1
217	272	36	1
218	272	36	1
233	272	36	2
240	272	36	2
186	273	36	2
198	273	36	1
207	273	36	1
209	273	36	1
232	273	36	1
238	273	36	1
185	274	36	1
206	274	36	1
211	274	36	1
214	274	36	1
218	274	36	1
220	274	36	1
239	274	36	1
175	275	36	2
205	275	36	1
208	275	36	1
214	275	36	2
216	275	36	1
217	275	36	3
218	275	36	1
220	275	36	1
231	275	36	1
243	275	36	1
204	276	36	1
207	276	36	1
211	276	36	1
214	276	36	1
215	276	36	1
217	276	36	1
219	276	36	1
241	276	36	1
175	277	36	2
204	277	36	1
206	277	36	1
207	277	36	1
209	277	36	1
214	277	36	1
220	277	36	1
226	277	36	1
188	278	36	1
202	278	36	2
205	278	36	1
208	278	36	1
210	278	36	3
213	278	36	2
231	278	36	1
234	278	36	1
239	278	36	1
192	279	36	2
206	279	36	1
219	279	36	1
223	279	36	1
180	280	36	1
192	280	36	1
199	280	36	1
207	280	36	2
211	280	36	1
212	280	36	1
223	280	36	1
178	281	36	1
179	281	36	1
187	281	36	1
189	281	36	1
191	281	36	1
200	281	36	1
207	281	36	1
208	281	36	1
212	281	36	1
214	281	36	1
222	281	36	1
228	281	36	1
230	281	36	1
201	282	36	2
208	282	36	1
214	282	36	2
187	283	36	1
204	283	36	2
207	283	36	1
215	283	36	1
218	283	36	1
231	283	36	3
239	283	36	1
179	284	36	2
199	284	36	1
201	284	36	1
203	284	36	1
208	284	36	1
209	284	36	1
210	284	36	1
213	284	36	1
219	284	36	1
224	284	36	1
232	284	36	2
233	284	36	1
239	284	36	1
242	284	36	1
245	284	36	1
176	285	36	1
201	285	36	2
204	285	36	1
208	285	36	1
212	285	36	1
218	285	36	1
220	285	36	1
223	285	36	1
224	285	36	1
226	285	36	1
236	285	36	1
237	285	36	1
240	285	36	2
187	286	36	1
202	286	36	1
203	286	36	1
207	286	36	1
216	286	36	1
218	286	36	2
225	286	36	1
227	286	36	1
231	286	36	1
235	286	36	3
236	286	36	1
239	286	36	1
242	286	36	1
244	286	36	2
176	287	36	1
198	287	36	1
199	287	36	2
201	287	36	1
203	287	36	1
208	287	36	1
224	287	36	1
225	287	36	1
228	287	36	1
234	287	36	1
238	287	36	1
240	287	36	1
244	287	36	1
245	287	36	1
248	287	36	1
184	288	36	1
192	288	36	1
203	288	36	2
220	288	36	1
229	288	36	1
233	288	36	1
240	288	36	1
242	288	36	1
245	288	36	1
184	289	36	1
185	289	36	2
187	289	36	1
193	289	36	1
217	289	36	1
223	289	36	1
231	289	36	2
234	289	36	1
240	289	36	2
241	289	36	1
242	289	36	1
244	289	36	1
185	290	36	1
197	290	36	1
199	290	36	1
200	290	36	1
241	290	36	1
242	290	36	1
243	290	36	1
184	291	36	1
186	291	36	2
194	291	36	1
195	291	36	1
201	291	36	1
204	291	36	1
221	291	36	3
222	291	36	1
224	291	36	2
234	291	36	1
240	291	36	1
244	291	36	1
189	292	36	1
194	292	36	1
196	292	36	1
198	292	36	1
200	292	36	1
202	292	36	1
208	292	36	1
219	292	36	1
228	292	36	1
230	292	36	1
232	292	36	1
238	292	36	2
239	292	36	1
242	292	36	2
245	292	36	1
196	293	36	1
199	293	36	2
205	293	36	1
224	293	36	1
226	293	36	1
227	293	36	1
228	293	36	1
229	293	36	1
237	293	36	3
239	293	36	1
187	294	36	1
204	294	36	2
224	294	36	2
225	294	36	1
228	294	36	1
231	294	36	1
235	294	36	2
238	294	36	1
204	295	36	1
220	295	36	1
225	295	36	1
226	295	36	2
229	295	36	1
238	295	36	1
239	295	36	1
241	295	36	1
244	295	36	1
201	296	36	1
202	296	36	1
231	296	36	1
234	296	36	1
239	296	36	1
243	296	36	1
244	296	36	1
245	296	36	1
198	297	36	1
201	297	36	1
230	297	36	1
231	297	36	2
232	297	36	1
233	297	36	1
234	297	36	2
235	297	36	2
203	298	36	2
205	298	36	1
239	298	36	1
243	298	36	1
244	298	36	2
245	298	36	1
200	299	36	1
229	299	36	1
241	299	36	1
228	300	36	2
233	300	36	2
244	300	36	1
230	301	36	1
235	301	36	1
236	301	36	3
243	301	36	1
225	302	36	1
233	302	36	1
237	302	36	1
244	302	36	2
226	303	36	1
228	303	36	1
245	303	36	3
225	304	36	2
227	304	36	2
229	305	36	1
242	305	36	1
222	306	36	1
224	306	36	1
228	306	36	1
235	306	36	1
239	306	36	1
240	306	36	1
242	306	36	1
244	306	36	1
222	307	36	1
242	307	36	1
228	308	36	1
243	308	36	1
220	309	36	2
224	309	36	1
225	309	36	2
223	310	36	1
224	310	36	1
227	310	36	1
228	310	36	1
231	310	36	1
240	310	36	1
243	310	36	1
211	311	36	1
215	311	36	1
217	311	36	1
221	311	36	1
222	311	36	1
234	311	36	1
238	311	36	1
216	312	36	1
217	312	36	1
218	312	36	1
225	312	36	1
231	312	36	1
240	312	36	1
217	313	36	1
226	313	36	1
230	313	36	1
228	314	36	4
232	314	36	1
234	314	36	1
236	314	36	1
220	315	36	1
236	315	36	1
238	315	36	4
228	316	36	1
236	316	36	1
237	316	36	1
227	317	36	1
235	317	36	1
237	317	36	2
238	317	36	1
237	318	36	1
238	318	36	2
236	319	36	1
238	319	36	1
228	257	37	1
228	258	37	1
227	259	37	2
224	260	37	1
226	260	37	1
230	260	37	1
229	261	37	1
220	262	37	2
224	262	37	2
229	262	37	1
230	262	37	2
232	262	37	1
189	264	37	1
209	264	37	1
215	264	37	2
236	264	37	1
237	264	37	1
215	265	37	1
230	266	37	1
243	266	37	1
214	267	37	1
219	267	37	1
233	267	37	1
189	268	37	1
193	268	37	1
211	268	37	1
215	268	37	1
219	268	37	1
240	268	37	1
204	269	37	1
210	269	37	1
218	269	37	1
188	270	37	1
197	270	37	1
220	270	37	1
221	270	37	1
194	271	37	1
207	271	37	1
219	271	37	1
220	271	37	1
221	271	37	1
215	272	37	1
216	272	37	1
212	273	37	1
215	273	37	1
216	273	37	2
217	273	37	1
236	273	37	2
208	274	37	1
210	274	37	1
211	274	37	1
213	274	37	2
216	274	37	2
207	275	37	1
213	275	37	1
214	275	37	1
219	275	37	2
208	276	37	3
217	276	37	1
204	277	37	1
206	277	37	1
217	277	37	1
220	277	37	1
181	278	37	1
208	278	37	1
211	278	37	1
206	279	37	1
212	279	37	3
216	279	37	1
231	279	37	1
192	280	37	1
209	280	37	1
210	280	37	1
215	280	37	1
192	281	37	1
212	281	37	2
214	281	37	2
215	281	37	1
208	282	37	4
214	282	37	1
193	283	37	1
201	283	37	1
204	283	37	2
207	283	37	1
211	283	37	1
227	283	37	1
203	284	37	1
206	284	37	2
237	284	37	1
202	285	37	1
241	285	37	1
188	286	37	1
199	286	37	2
203	286	37	1
215	286	37	1
216	286	37	1
225	286	37	2
232	286	37	2
194	287	37	1
204	287	37	1
208	287	37	1
219	287	37	1
221	287	37	1
233	287	37	1
234	287	37	1
236	287	37	1
238	287	37	1
240	287	37	1
194	288	37	1
237	288	37	2
186	289	37	1
191	289	37	1
224	289	37	1
232	289	37	2
235	289	37	1
186	290	37	1
195	290	37	2
197	290	37	1
202	290	37	1
206	290	37	1
222	290	37	1
231	290	37	1
242	290	37	2
195	291	37	1
221	291	37	1
224	291	37	1
232	291	37	1
234	291	37	1
235	291	37	1
238	291	37	1
198	292	37	2
203	292	37	1
204	292	37	1
225	292	37	1
232	292	37	1
233	292	37	1
240	292	37	1
242	292	37	1
193	293	37	1
197	293	37	1
202	293	37	1
204	293	37	1
207	293	37	2
223	293	37	1
225	293	37	1
204	294	37	2
223	294	37	1
224	294	37	1
228	294	37	2
238	294	37	1
245	294	37	2
197	295	37	1
231	295	37	1
237	295	37	1
201	296	37	1
204	296	37	1
215	296	37	1
217	296	37	1
222	296	37	1
223	296	37	1
225	296	37	1
239	296	37	1
240	296	37	1
243	296	37	1
244	296	37	2
194	297	37	2
196	297	37	1
204	297	37	1
227	297	37	1
232	297	37	1
244	297	37	2
231	298	37	1
242	298	37	1
244	298	37	1
240	299	37	1
241	299	37	1
244	299	37	2
231	300	37	1
232	300	37	2
235	300	37	2
240	300	37	1
241	300	37	1
227	301	37	1
232	301	37	2
233	301	37	1
241	301	37	1
242	301	37	3
232	302	37	1
236	302	37	1
244	302	37	1
230	303	37	1
235	303	37	1
227	304	37	2
227	305	37	1
238	305	37	2
242	305	37	1
243	307	37	1
223	308	37	1
229	308	37	2
229	309	37	2
225	310	37	1
228	310	37	1
214	311	37	1
221	311	37	1
225	311	37	2
234	311	37	2
227	312	37	1
228	312	37	1
229	312	37	1
231	312	37	1
232	312	37	1
235	312	37	1
212	313	37	1
216	313	37	1
229	313	37	1
238	313	37	1
219	314	37	1
228	314	37	1
229	314	37	2
232	314	37	1
234	314	37	1
236	314	37	1
237	314	37	1
238	314	37	1
229	315	37	1
238	315	37	1
237	316	37	2
238	316	37	1
240	316	37	1
238	317	37	1
236	318	37	3
237	318	37	3
240	318	37	1
231	322	37	1
226	260	38	1
216	261	38	1
225	261	38	1
227	261	38	1
228	261	38	2
224	262	38	3
225	262	38	1
227	262	38	2
238	262	38	1
219	264	38	1
223	264	38	1
231	264	38	1
237	265	38	1
193	267	38	1
211	268	38	1
213	268	38	1
194	269	38	1
209	269	38	1
217	269	38	1
218	269	38	1
240	269	38	1
217	270	38	1
218	270	38	1
232	270	38	1
188	271	38	1
232	272	38	1
215	273	38	1
212	274	38	1
216	275	38	2
211	276	38	1
213	276	38	1
214	276	38	1
219	276	38	1
205	277	38	1
207	277	38	1
212	277	38	1
214	277	38	1
215	277	38	1
219	277	38	1
220	277	38	1
206	278	38	1
211	278	38	2
212	278	38	1
213	278	38	1
217	278	38	1
222	278	38	1
211	279	38	1
214	279	38	3
193	280	38	1
210	280	38	1
211	280	38	1
214	280	38	1
190	281	38	1
193	281	38	1
189	282	38	1
192	282	38	2
193	282	38	2
210	282	38	1
211	282	38	1
214	282	38	1
189	283	38	1
203	283	38	1
217	283	38	1
229	283	38	2
185	284	38	3
188	284	38	1
191	284	38	1
193	284	38	1
196	284	38	1
199	284	38	1
211	284	38	1
214	284	38	1
222	284	38	1
188	285	38	1
192	285	38	1
193	285	38	1
202	285	38	1
204	285	38	1
208	285	38	1
215	285	38	1
216	285	38	1
203	286	38	1
205	286	38	2
206	286	38	2
208	286	38	2
216	286	38	4
218	286	38	1
221	286	38	1
233	286	38	1
188	287	38	1
202	287	38	1
207	287	38	2
215	287	38	2
232	287	38	1
189	288	38	1
190	288	38	1
192	288	38	2
197	288	38	1
205	288	38	1
207	288	38	1
218	288	38	1
236	288	38	1
186	289	38	2
189	289	38	1
190	289	38	2
215	289	38	1
217	289	38	1
223	289	38	1
233	289	38	1
236	289	38	1
191	290	38	1
211	290	38	1
218	290	38	1
224	290	38	3
192	291	38	1
197	291	38	1
204	291	38	1
210	291	38	1
234	291	38	2
238	291	38	1
189	292	38	1
211	292	38	1
220	292	38	1
221	292	38	1
232	292	38	1
237	292	38	1
239	292	38	1
202	293	38	1
206	293	38	1
217	293	38	1
223	293	38	1
234	293	38	1
237	293	38	1
240	293	38	1
204	294	38	2
206	294	38	1
211	294	38	1
212	294	38	1
221	294	38	1
235	294	38	1
237	294	38	1
239	294	38	1
242	294	38	1
197	295	38	1
202	295	38	1
216	295	38	1
218	295	38	1
221	295	38	1
227	295	38	2
229	295	38	1
232	295	38	2
234	295	38	1
237	295	38	1
200	296	38	2
202	296	38	2
204	296	38	1
206	296	38	1
207	296	38	2
236	296	38	2
237	296	38	1
242	296	38	1
243	296	38	1
195	297	38	1
223	297	38	1
224	297	38	1
225	297	38	1
227	297	38	2
229	297	38	1
230	297	38	1
231	297	38	1
234	297	38	1
237	297	38	2
240	297	38	1
243	297	38	2
216	298	38	1
224	298	38	1
228	298	38	2
230	298	38	2
240	298	38	1
244	298	38	1
193	299	38	1
196	299	38	1
203	299	38	2
226	299	38	1
231	299	38	1
232	299	38	1
235	299	38	1
237	299	38	1
240	299	38	1
244	299	38	1
218	300	38	1
227	300	38	1
228	300	38	2
231	300	38	1
242	300	38	1
228	301	38	1
234	301	38	3
238	301	38	1
227	302	38	2
228	302	38	2
234	302	38	1
235	302	38	1
245	302	38	1
241	303	38	1
229	304	38	2
232	304	38	1
233	304	38	1
234	304	38	1
244	304	38	2
245	304	38	1
244	305	38	1
227	306	38	1
236	306	38	1
223	307	38	2
224	307	38	1
239	307	38	1
244	307	38	1
226	308	38	1
195	309	38	2
226	309	38	3
229	309	38	1
241	309	38	1
223	310	38	1
224	310	38	1
225	310	38	2
228	310	38	1
241	310	38	1
217	311	38	3
221	311	38	1
224	311	38	2
227	311	38	1
231	311	38	1
235	311	38	1
244	311	38	1
217	312	38	1
218	312	38	1
219	312	38	1
220	312	38	1
221	312	38	1
223	312	38	1
226	312	38	2
230	312	38	1
231	312	38	3
232	312	38	2
242	312	38	1
216	313	38	1
217	313	38	1
222	313	38	2
229	313	38	1
234	313	38	1
236	313	38	1
240	313	38	2
241	313	38	1
244	313	38	1
219	314	38	2
221	314	38	1
230	314	38	1
237	314	38	1
211	315	38	1
214	315	38	1
221	315	38	1
229	315	38	2
230	315	38	2
235	315	38	2
243	315	38	1
226	316	38	1
238	316	38	2
242	316	38	1
211	317	38	1
214	317	38	1
239	317	38	2
243	317	38	1
220	318	38	1
237	318	38	1
230	319	38	1
234	319	38	1
237	319	38	1
241	319	38	1
242	319	38	1
232	320	38	1
221	321	38	1
229	321	38	1
231	321	38	2
233	321	38	1
236	322	38	1
220	323	38	1
237	265	39	2
217	268	39	1
195	270	39	1
201	270	39	1
216	270	39	3
214	273	39	1
215	273	39	1
213	274	39	1
214	275	39	1
216	275	39	1
213	277	39	1
208	278	39	2
214	278	39	2
216	278	39	1
206	279	39	1
212	279	39	1
218	280	39	2
221	280	39	1
212	282	39	1
215	282	39	1
226	282	39	1
190	283	39	1
191	283	39	1
202	283	39	2
237	283	39	1
193	284	39	1
200	284	39	1
207	284	39	2
216	284	39	3
192	285	39	1
195	285	39	1
197	285	39	1
187	286	39	1
201	286	39	2
203	286	39	1
206	286	39	1
216	286	39	1
221	286	39	1
188	287	39	2
191	287	39	1
198	287	39	1
187	288	39	1
