x	y	z	Transcription of E2F targets under negative control by DREAM complex
198	291	35	1
199	291	35	1
224	291	35	1
226	291	35	1
231	291	35	1
234	291	35	1
244	291	35	1
247	291	35	2
193	292	35	2
199	292	35	2
204	292	35	1
205	292	35	1
233	292	35	1
235	292	35	2
245	292	35	1
247	292	35	1
250	292	35	1
182	293	35	1
200	293	35	1
206	293	35	1
236	293	35	2
187	294	35	1
204	294	35	1
219	294	35	1
221	294	35	1
231	294	35	1
236	294	35	1
181	295	35	1
191	295	35	2
193	295	35	1
197	295	35	1
204	295	35	1
223	295	35	1
224	295	35	1
227	295	35	1
228	295	35	2
180	296	35	1
193	296	35	1
197	296	35	1
198	296	35	1
235	296	35	1
200	297	35	1
221	297	35	2
227	297	35	1
228	297	35	2
236	297	35	1
242	297	35	1
243	297	35	2
244	297	35	1
245	297	35	1
248	297	35	1
198	298	35	1
203	298	35	1
223	298	35	2
229	298	35	1
245	298	35	1
246	298	35	2
196	299	35	1
227	299	35	1
240	299	35	2
241	299	35	1
226	300	35	1
233	300	35	2
237	300	35	1
239	300	35	1
241	300	35	1
194	301	35	1
196	301	35	2
198	301	35	1
228	301	35	1
240	301	35	1
223	302	35	1
224	302	35	1
227	302	35	1
234	302	35	1
238	302	35	1
239	302	35	1
240	302	35	1
199	303	35	1
223	303	35	2
227	303	35	1
231	303	35	1
232	303	35	1
242	303	35	1
207	304	35	1
221	304	35	1
228	304	35	1
239	304	35	1
241	304	35	1
222	305	35	1
230	305	35	1
232	305	35	1
222	306	35	1
229	306	35	1
233	306	35	1
239	306	35	1
242	306	35	2
207	307	35	1
221	307	35	1
223	307	35	1
224	307	35	1
225	307	35	1
227	307	35	2
231	307	35	1
220	308	35	1
222	308	35	2
228	308	35	1
231	308	35	1
240	308	35	1
223	309	35	1
229	309	35	1
237	309	35	1
221	310	35	1
223	310	35	1
213	311	35	1
222	311	35	1
230	311	35	1
232	311	35	1
234	311	35	1
237	311	35	1
238	311	35	1
229	312	35	1
236	312	35	2
237	312	35	2
229	313	35	2
232	313	35	1
235	313	35	1
236	313	35	1
227	314	35	2
228	314	35	1
230	314	35	1
234	314	35	1
237	314	35	1
233	315	35	1
236	315	35	1
237	315	35	1
240	315	35	2
234	316	35	1
236	316	35	1
227	317	35	1
234	317	35	1
237	317	35	1
240	317	35	1
212	318	35	1
238	318	35	2
229	254	36	2
225	256	36	1
217	257	36	1
227	257	36	1
221	258	36	1
226	258	36	1
227	258	36	1
229	258	36	1
218	259	36	2
226	259	36	2
229	259	36	1
233	259	36	1
237	259	36	1
212	260	36	1
216	260	36	1
217	260	36	1
230	260	36	1
222	261	36	2
223	261	36	2
224	261	36	1
227	261	36	1
228	261	36	1
229	261	36	1
238	261	36	1
242	261	36	1
246	261	36	1
192	262	36	1
242	262	36	2
222	263	36	1
231	263	36	1
234	263	36	1
236	263	36	1
240	263	36	1
242	263	36	1
206	264	36	2
215	264	36	4
220	264	36	1
223	264	36	1
225	264	36	1
232	264	36	2
233	264	36	1
234	264	36	1
240	264	36	2
242	264	36	1
249	264	36	1
209	265	36	1
216	265	36	1
222	265	36	1
233	265	36	1
240	265	36	1
245	265	36	2
248	265	36	1
207	266	36	1
211	266	36	1
215	266	36	2
230	266	36	2
231	266	36	1
233	266	36	1
241	266	36	2
186	267	36	1
194	267	36	1
196	267	36	1
212	267	36	1
241	267	36	1
194	268	36	1
195	268	36	1
205	268	36	1
206	268	36	1
209	268	36	1
222	268	36	1
223	268	36	2
232	268	36	1
235	268	36	1
200	269	36	1
211	269	36	1
213	269	36	1
216	269	36	2
217	269	36	1
225	269	36	1
229	269	36	1
249	269	36	2
185	270	36	1
189	270	36	1
195	270	36	2
198	270	36	1
211	270	36	1
212	270	36	1
230	270	36	2
231	270	36	1
238	270	36	1
248	270	36	1
176	271	36	1
189	271	36	2
191	271	36	2
193	271	36	1
198	271	36	2
206	271	36	1
207	271	36	2
208	271	36	2
216	271	36	1
220	271	36	1
233	271	36	1
236	271	36	1
175	272	36	1
193	272	36	1
206	272	36	1
208	272	36	1
217	272	36	1
231	272	36	1
235	272	36	1
240	272	36	1
181	273	36	1
190	273	36	1
204	273	36	1
209	273	36	1
210	273	36	1
176	274	36	1
185	274	36	1
205	274	36	1
209	274	36	1
211	274	36	1
220	274	36	2
221	274	36	1
250	274	36	1
205	275	36	1
206	275	36	2
209	275	36	1
219	275	36	1
220	275	36	1
243	275	36	1
186	276	36	2
207	276	36	1
208	276	36	1
211	276	36	2
220	276	36	1
228	276	36	1
189	277	36	1
205	277	36	1
209	277	36	1
211	277	36	1
220	277	36	2
232	277	36	1
202	278	36	2
213	278	36	1
218	278	36	2
219	278	36	1
223	278	36	1
173	279	36	1
214	279	36	1
220	279	36	1
234	279	36	1
199	280	36	1
204	280	36	1
206	280	36	1
179	281	36	1
187	281	36	1
190	281	36	1
191	281	36	1
192	281	36	1
193	281	36	1
207	281	36	1
211	281	36	1
213	281	36	1
214	281	36	1
217	281	36	2
223	281	36	1
228	281	36	1
243	281	36	1
191	282	36	1
205	282	36	1
206	282	36	1
215	282	36	1
220	282	36	1
232	282	36	1
181	283	36	2
202	283	36	1
205	283	36	1
209	283	36	1
226	283	36	1
227	283	36	1
231	283	36	1
233	283	36	1
241	283	36	1
187	284	36	1
188	284	36	1
199	284	36	1
201	284	36	1
205	284	36	1
209	284	36	2
219	284	36	1
221	284	36	1
231	284	36	1
233	284	36	1
190	285	36	1
202	285	36	2
220	285	36	1
227	285	36	1
233	285	36	2
234	285	36	1
243	285	36	1
247	285	36	1
188	286	36	1
189	286	36	1
193	286	36	1
200	286	36	1
201	286	36	1
203	286	36	1
205	286	36	1
211	286	36	1
216	286	36	1
222	286	36	1
227	286	36	1
243	286	36	2
177	287	36	1
190	287	36	1
191	287	36	1
198	287	36	1
199	287	36	2
205	287	36	1
214	287	36	1
219	287	36	1
220	287	36	1
221	287	36	1
222	287	36	1
226	287	36	1
233	287	36	1
234	287	36	3
238	287	36	1
240	287	36	1
244	287	36	1
246	287	36	1
185	288	36	1
186	288	36	2
187	288	36	1
188	288	36	1
203	288	36	2
230	288	36	1
237	288	36	1
244	288	36	1
184	289	36	1
193	289	36	2
198	289	36	1
206	289	36	1
223	289	36	1
230	289	36	1
234	289	36	1
235	289	36	1
237	289	36	1
239	289	36	1
240	289	36	1
244	289	36	1
187	290	36	2
202	290	36	1
203	290	36	1
206	290	36	1
225	290	36	1
226	290	36	1
238	290	36	1
240	290	36	2
241	290	36	1
242	290	36	1
201	291	36	1
202	291	36	1
231	291	36	1
232	291	36	2
233	291	36	1
234	291	36	1
242	291	36	1
187	292	36	2
196	292	36	1
200	292	36	1
203	292	36	1
208	292	36	1
223	292	36	1
225	292	36	1
226	292	36	1
227	292	36	1
231	292	36	1
235	292	36	1
237	292	36	1
195	293	36	1
201	293	36	1
208	293	36	1
224	293	36	1
228	293	36	1
232	293	36	1
234	293	36	1
241	293	36	1
188	294	36	1
199	294	36	2
201	294	36	1
204	294	36	1
230	294	36	1
231	294	36	1
235	294	36	1
237	294	36	1
241	294	36	1
196	295	36	1
201	295	36	2
202	295	36	1
223	295	36	1
229	295	36	1
234	295	36	3
236	295	36	2
237	295	36	1
238	295	36	1
241	295	36	1
244	295	36	1
245	295	36	1
196	296	36	1
199	296	36	1
201	296	36	1
202	296	36	1
222	296	36	1
236	296	36	2
237	296	36	1
238	296	36	1
243	296	36	1
217	297	36	1
219	297	36	1
227	297	36	2
230	297	36	1
231	297	36	1
233	297	36	1
238	297	36	1
241	297	36	1
244	297	36	1
201	298	36	2
202	298	36	1
205	298	36	1
241	298	36	2
245	298	36	1
196	299	36	1
200	299	36	1
228	299	36	1
237	299	36	1
242	299	36	1
244	299	36	1
225	300	36	1
244	300	36	2
245	300	36	2
227	301	36	1
223	302	36	1
225	302	36	1
227	302	36	1
243	302	36	1
242	303	36	1
245	303	36	1
226	305	36	1
234	305	36	1
223	306	36	1
240	306	36	1
241	306	36	1
242	306	36	1
222	307	36	1
223	307	36	1
227	307	36	1
234	307	36	1
240	307	36	2
242	307	36	1
243	307	36	2
228	308	36	1
237	308	36	1
239	308	36	1
242	308	36	1
222	310	36	2
223	310	36	1
228	310	36	1
229	310	36	1
231	310	36	1
234	310	36	1
240	310	36	1
243	310	36	1
211	311	36	1
223	311	36	1
225	311	36	1
230	311	36	1
231	311	36	1
233	311	36	2
235	311	36	2
236	311	36	1
242	311	36	1
213	312	36	1
218	312	36	1
220	312	36	1
225	312	36	1
233	312	36	1
235	312	36	1
227	313	36	1
230	313	36	2
231	313	36	1
236	313	36	1
226	314	36	1
230	314	36	1
232	314	36	1
235	314	36	1
214	315	36	1
233	315	36	1
236	315	36	1
242	315	36	1
232	316	36	1
242	316	36	1
232	317	36	1
236	317	36	2
237	317	36	1
231	319	36	1
236	319	36	1
239	319	36	1
227	258	37	1
230	259	37	1
226	261	37	1
229	261	37	2
229	262	37	1
217	263	37	2
224	264	37	1
231	264	37	1
237	264	37	1
238	264	37	1
207	265	37	1
193	266	37	2
194	266	37	1
215	266	37	1
191	267	37	1
211	267	37	1
214	267	37	1
219	267	37	1
238	267	37	2
188	268	37	1
189	268	37	1
193	268	37	2
211	268	37	1
219	268	37	1
220	268	37	1
236	268	37	2
240	268	37	1
216	269	37	1
236	269	37	1
239	269	37	2
188	270	37	1
194	270	37	1
197	270	37	1
210	270	37	1
216	270	37	1
196	271	37	1
207	272	37	1
209	273	37	1
214	273	37	1
210	274	37	1
213	274	37	1
215	274	37	1
216	274	37	1
208	275	37	1
212	275	37	1
214	276	37	1
219	276	37	1
210	277	37	1
211	278	37	1
175	279	37	1
215	279	37	1
217	279	37	1
231	279	37	1
192	280	37	1
175	281	37	1
192	281	37	1
193	281	37	1
208	282	37	1
211	282	37	1
221	282	37	1
223	282	37	1
204	283	37	1
211	283	37	1
203	284	37	1
195	285	37	1
197	285	37	1
210	285	37	1
226	285	37	2
239	285	37	1
241	285	37	1
188	286	37	1
200	286	37	1
207	286	37	1
211	286	37	1
215	286	37	1
216	286	37	1
225	286	37	1
226	286	37	2
230	286	37	1
234	286	37	1
241	286	37	2
222	287	37	1
233	287	37	1
234	287	37	1
237	287	37	1
190	288	37	1
192	288	37	2
195	288	37	1
202	288	37	2
205	288	37	2
224	288	37	1
233	288	37	1
236	288	37	1
186	289	37	1
221	289	37	3
223	289	37	1
230	289	37	1
232	289	37	1
237	289	37	1
239	289	37	1
195	290	37	1
199	290	37	2
202	290	37	1
204	290	37	1
206	290	37	1
222	290	37	1
233	290	37	1
234	290	37	1
237	290	37	1
243	290	37	1
195	291	37	1
203	291	37	1
232	291	37	2
235	291	37	1
201	292	37	1
232	292	37	4
234	292	37	1
243	292	37	1
207	293	37	1
223	293	37	1
238	293	37	1
239	293	37	1
202	294	37	2
204	294	37	1
205	294	37	1
224	294	37	1
228	294	37	1
234	294	37	2
240	294	37	2
197	295	37	1
202	295	37	1
203	295	37	1
225	295	37	2
231	295	37	2
235	295	37	1
236	295	37	1
245	295	37	1
198	296	37	1
202	296	37	1
215	296	37	1
222	296	37	1
237	296	37	2
194	297	37	1
196	297	37	3
198	297	37	2
204	297	37	1
231	297	37	1
232	297	37	2
241	297	37	1
202	298	37	3
229	298	37	1
242	298	37	1
231	299	37	1
233	299	37	1
241	299	37	1
242	299	37	1
245	299	37	1
226	300	37	1
230	300	37	1
231	300	37	1
235	300	37	1
241	300	37	1
230	301	37	1
244	301	37	1
232	302	37	2
236	302	37	1
244	302	37	1
228	303	37	2
230	303	37	1
236	303	37	1
226	305	37	1
242	305	37	1
239	307	37	2
223	308	37	1
224	308	37	1
227	309	37	1
229	309	37	1
233	309	37	1
242	309	37	1
214	311	37	1
216	311	37	1
224	311	37	2
227	311	37	1
228	311	37	1
218	312	37	1
221	312	37	1
227	312	37	1
230	312	37	1
235	312	37	1
216	313	37	1
218	313	37	1
236	313	37	1
228	314	37	1
232	314	37	1
227	315	37	2
229	315	37	1
236	315	37	1
238	315	37	1
234	316	37	2
237	316	37	1
230	317	37	1
237	317	37	1
235	318	37	1
233	322	37	1
216	261	38	1
228	261	38	1
238	261	38	1
227	262	38	1
232	263	38	1
230	265	38	1
237	265	38	1
237	266	38	1
188	268	38	1
211	268	38	1
213	268	38	1
187	269	38	1
219	269	38	1
240	269	38	1
217	270	38	1
193	271	38	1
211	271	38	1
218	272	38	1
208	273	38	1
215	273	38	1
209	274	38	1
210	274	38	1
211	274	38	1
189	275	38	1
213	275	38	2
207	276	38	1
214	276	38	1
219	276	38	1
210	277	38	1
212	277	38	1
213	277	38	1
214	277	38	2
208	278	38	1
209	278	38	1
213	278	38	1
177	279	38	1
209	279	38	1
210	279	38	2
212	279	38	1
210	280	38	1
211	280	38	2
214	280	38	1
190	281	38	1
193	281	38	1
210	281	38	1
212	281	38	1
189	282	38	1
213	282	38	1
189	283	38	1
203	283	38	1
214	283	38	1
188	284	38	1
191	284	38	1
196	284	38	1
201	284	38	2
222	284	38	1
188	285	38	1
190	285	38	2
203	286	38	2
211	286	38	1
218	286	38	2
219	286	38	1
192	287	38	1
217	287	38	1
187	288	38	2
188	288	38	1
193	288	38	1
197	288	38	1
214	288	38	2
235	288	38	2
185	289	38	1
190	289	38	2
201	289	38	1
204	289	38	1
232	289	38	1
198	290	38	1
211	290	38	1
218	290	38	1
223	290	38	1
237	290	38	1
191	291	38	1
197	291	38	2
200	291	38	1
203	291	38	3
210	291	38	1
214	291	38	1
223	291	38	1
234	291	38	1
238	291	38	1
192	292	38	1
194	292	38	1
196	292	38	1
197	292	38	1
213	292	38	1
221	292	38	1
234	292	38	1
236	292	38	2
237	292	38	2
240	292	38	1
196	293	38	1
197	293	38	1
198	293	38	1
200	293	38	1
226	293	38	1
229	293	38	1
238	293	38	1
240	293	38	2
204	294	38	1
206	294	38	1
210	294	38	1
225	294	38	1
235	294	38	2
236	294	38	1
197	295	38	1
202	295	38	1
218	295	38	1
227	295	38	1
231	295	38	2
234	295	38	1
240	295	38	2
202	296	38	1
234	296	38	1
235	296	38	1
220	297	38	1
225	297	38	1
233	297	38	1
241	297	38	1
243	297	38	1
244	297	38	1
230	298	38	2
243	298	38	1
226	299	38	1
232	299	38	1
237	299	38	1
241	299	38	1
244	299	38	1
204	300	38	1
218	300	38	1
225	300	38	1
234	300	38	1
240	300	38	1
234	301	38	1
239	301	38	1
237	302	38	2
228	303	38	1
234	303	38	1
233	304	38	1
234	304	38	1
245	304	38	1
226	305	38	2
228	305	38	1
232	305	38	1
233	305	38	1
244	305	38	1
210	306	38	2
229	306	38	1
239	306	38	1
226	307	38	1
241	307	38	1
223	308	38	2
235	308	38	1
240	308	38	1
223	309	38	1
224	309	38	2
227	309	38	1
228	309	38	1
243	309	38	1
217	310	38	1
221	310	38	1
224	310	38	2
229	310	38	1
236	310	38	1
213	311	38	1
217	311	38	1
226	311	38	1
227	311	38	1
231	311	38	1
235	311	38	1
217	312	38	1
220	312	38	1
221	312	38	1
223	312	38	1
231	312	38	1
232	312	38	1
234	312	38	1
240	312	38	1
216	313	38	1
220	313	38	1
221	313	38	1
234	313	38	1
240	313	38	1
241	313	38	1
244	313	38	1
217	314	38	3
226	314	38	1
232	314	38	1
238	314	38	1
242	314	38	1
211	315	38	2
214	315	38	2
221	315	38	1
230	315	38	1
236	315	38	1
243	315	38	1
226	316	38	1
211	317	38	2
214	317	38	1
219	317	38	1
227	317	38	1
238	317	38	1
242	317	38	1
243	317	38	1
235	318	38	1
236	318	38	1
237	318	38	1
243	318	38	2
241	319	38	1
229	320	38	1
230	320	38	1
231	320	38	2
232	320	38	2
233	320	38	1
233	321	38	1
219	323	38	1
220	323	38	1
235	323	38	1
237	265	39	2
194	270	39	1
216	270	39	1
218	271	39	2
212	275	39	2
216	275	39	1
204	277	39	1
212	277	39	1
213	277	39	1
210	278	39	1
221	278	39	2
215	279	39	1
223	281	39	1
190	282	39	1
195	282	39	1
214	282	39	1
215	282	39	1
191	283	39	1
202	283	39	1
237	283	39	2
193	284	39	1
203	284	39	1
216	284	39	1
191	285	39	1
195	285	39	1
199	285	39	1
205	286	39	1
206	286	39	1
188	287	39	1
191	287	39	1
215	287	39	1
219	287	39	1
222	287	39	1
193	288	39	1
195	288	39	1
218	288	39	2
189	289	39	1
191	289	39	1
203	289	39	1
239	289	39	3
197	290	39	1
210	290	39	1
190	291	39	1
204	291	39	1
206	291	39	1
207	291	39	1
214	291	39	1
240	291	39	1
199	292	39	1
208	292	39	1
212	292	39	1
226	292	39	2
230	292	39	1
239	292	39	1
240	292	39	1
242	292	39	1
197	293	39	2
199	293	39	1
200	293	39	1
200	294	39	1
213	294	39	1
228	294	39	1
236	294	39	2
197	295	39	2
232	295	39	1
236	295	39	1
238	295	39	3
241	295	39	1
197	296	39	1
200	296	39	1
222	296	39	1
234	296	39	1
235	296	39	2
196	297	39	1
198	297	39	1
199	297	39	1
204	297	39	1
224	297	39	1
225	297	39	1
233	297	39	1
240	297	39	1
202	298	39	1
203	298	39	1
215	298	39	1
229	298	39	1
239	298	39	1
214	299	39	1
224	299	39	1
226	299	39	1
230	299	39	1
231	299	39	1
243	299	39	1
214	300	39	1
229	300	39	1
230	300	39	1
231	300	39	1
232	300	39	2
233	300	39	1
240	300	39	1
227	301	39	1
238	301	39	2
228	302	39	1
229	302	39	1
228	303	39	1
231	303	39	1
210	304	39	1
225	304	39	1
227	304	39	1
237	304	39	1
244	304	39	1
212	305	39	1
240	305	39	1
241	305	39	1
225	306	39	1
230	306	39	1
198	307	39	1
213	307	39	1
214	307	39	2
223	307	39	2
226	307	39	1
229	307	39	1
235	307	39	1
220	308	39	2
229	308	39	1
241	308	39	1
243	308	39	1
195	309	39	1
212	309	39	1
222	309	39	1
224	309	39	1
227	309	39	1
195	310	39	1
198	310	39	1
218	310	39	3
221	310	39	1
225	310	39	1
228	310	39	2
242	310	39	1
217	311	39	1
221	311	39	1
229	311	39	1
218	312	39	1
219	312	39	2
228	312	39	1
232	312	39	1
229	313	39	1
235	313	39	1
236	313	39	1
241	313	39	1
242	313	39	1
229	314	39	2
235	314	39	1
219	315	39	1
230	315	39	1
240	315	39	1
243	315	39	1
217	316	39	1
233	316	39	1
242	316	39	1
237	317	39	1
238	317	39	1
242	317	39	1
229	318	39	1
230	318	39	1
235	318	39	1
237	318	39	1
243	318	39	1
228	319	39	1
233	319	39	1
237	319	39	1
240	319	39	1
229	320	39	1
231	320	39	1
234	320	39	1
241	320	39	1
215	321	39	3
218	321	39	2
219	321	39	1
229	321	39	1
230	322	39	1
220	324	39	1
212	325	39	1
208	327	39	1
212	327	39	2
214	274	40	1
201	278	40	1
192	283	40	1
197	283	40	1
204	285	40	1
206	285	40	1
198	286	40	1
194	287	40	2
202	288	40	1
206	291	40	1
208	291	40	1
206	292	40	1
212	292	40	1
221	292	40	1
227	292	40	1
209	293	40	1
213	293	40	1
225	293	40	1
207	294	40	1
221	294	40	1
228	294	40	1
237	294	40	1
204	295	40	1
227	295	40	1
198	296	40	1
217	296	40	1
235	296	40	1
205	297	40	1
207	297	40	2
216	297	40	1
203	298	40	1
216	298	40	1
223	298	40	1
225	298	40	2
230	298	40	1
222	299	40	1
225	299	40	1
229	299	40	2
225	300	40	2
229	300	40	1
237	300	40	1
228	301	40	1
229	301	40	1
230	301	40	1
224	302	40	1
233	302	40	1
228	303	40	1
243	304	40	1
245	304	40	1
223	305	40	1
234	305	40	1
212	306	40	1
224	306	40	1
239	306	40	2
215	307	40	1
227	307	40	1
228	307	40	1
240	307	40	1
243	307	40	2
225	308	40	1
203	309	40	1
220	309	40	1
223	309	40	1
224	309	40	1
232	309	40	1
240	309	40	1
194	310	40	1
217	310	40	1
221	310	40	2
239	310	40	1
220	311	40	1
231	311	40	1
235	311	40	1
238	311	40	1
241	311	40	1
218	312	40	1
219	312	40	1
221	312	40	2
229	312	40	1
232	312	40	1
235	312	40	1
240	312	40	2
215	313	40	1
216	313	40	2
221	313	40	3
238	313	40	1
219	314	40	1
220	314	40	2
237	314	40	1
242	314	40	2
229	315	40	1
235	315	40	1
237	315	40	1
243	315	40	2
245	315	40	1
219	316	40	1
220	316	40	1
221	317	40	1
215	319	40	2
219	319	40	1
232	319	40	1
221	320	40	2
241	320	40	1
216	321	40	1
231	322	40	1
229	324	40	1
217	292	41	2
209	294	41	1
217	294	41	1
204	297	41	1
214	298	41	1
227	299	41	1
237	299	41	1
231	300	41	1
222	303	41	1
227	304	41	1
228	304	41	1
232	304	41	1
231	305	41	1
222	306	41	1
223	306	41	1
228	306	41	1
223	307	41	1
220	308	41	2
224	308	41	1
225	308	41	2
223	309	41	1
224	309	41	1
211	310	41	1
223	310	41	1
221	311	41	2
222	311	41	1
233	311	41	1
241	311	41	1
216	312	41	1
234	312	41	1
242	312	41	1
221	313	41	4
243	314	41	3
249	314	41	1
220	315	41	1
216	316	41	1
220	316	41	1
240	316	41	1
243	316	41	1
218	317	41	2
221	317	41	1
230	318	41	2
240	318	41	1
242	319	41	1
230	320	41	1
231	320	41	1
241	320	41	1
215	297	42	3
213	302	42	1
221	302	42	1
222	303	42	1
227	305	42	1
239	306	42	1
239	308	42	1
220	309	42	1
224	309	42	1
226	309	42	1
242	309	42	2
222	310	42	2
241	310	42	1
242	311	42	1
221	312	42	1
241	312	42	1
217	313	42	1
222	313	42	2
224	313	42	1
234	313	42	1
204	315	42	1
217	315	42	1
220	315	42	1
222	315	42	2
226	315	42	1
226	316	42	1
240	316	42	1
218	317	42	1
219	317	42	1
224	317	42	1
226	317	42	1
232	317	42	1
238	317	42	1
240	318	42	1
224	319	42	1
229	319	42	1
230	319	42	1
241	319	42	2
226	320	42	2
229	320	42	1
230	320	42	1
224	321	42	1
230	321	42	1
239	321	42	1
231	322	42	1
225	303	43	1
220	304	43	1
227	304	43	2
220	308	43	2
234	310	43	1
236	311	43	1
220	312	43	2
236	313	43	1
237	314	43	2
238	315	43	1
245	315	43	1
219	316	43	1
223	316	43	1
230	316	43	1
227	317	43	1
238	317	43	1
218	318	43	1
217	319	43	1
220	306	44	1
223	308	44	1
234	310	44	1
237	314	44	1
230	315	44	1
222	316	44	1
225	317	44	2
227	317	44	1
230	317	44	1
230	318	44	1
223	319	44	1
226	320	44	1
222	317	45	1
